claim_id,piece_id,verbatim_phrase,quote,source_url
4ec3e4e70893,wieniawski_polonaise_1_d_major,"sparkling runs, daring leaps, and shimmering harmonics","there are plenty of sparkling runs, daring leaps, and shimmering harmonics to make any violinist sweat.",https://interlude.hk/henryk-wieniawskis-dazzling-decade-10-most-electrifying-showstoppers/
99c46c2da46f,kreisler_praeludium_allegro,"speed, coordination and dexterity of fingers","The second part of the piece – the Allegro – explores speed, coordination and dexterity of fingers",https://www.cmuse.org/kreisler-praeludium-and-allegro-difficulty/
960f502393be,kreisler_praeludium_allegro,spiccato,"there is a huge variety in bowstrokes (detaché, spiccato, bariolage, three-note chords), as well as difficulties for the left hand.",https://stringsmagazine.com/creativity-and-technique-come-together-in-fritz-kreislers-praeludium-and-allegro/
d02331f30c6c,mendelssohn_e_minor_mvt1,spiccato (off-the-string bow stroke),"bariolage (repeated string crossings), spiccato (off-the-string bow stroke), and chords across all four strings.",https://stringsmagazine.com/the-spiccato-bariolage-passage-of-mendelssohns-violin-concerto-is-one-challenge-among-many/
6069c87d9dee,ernst_last_rose_variations,spiccato bowing,"Notice the combination of dazzling violinistic effects employed, from double stops and left hand pizzicato to harmonics, up bow staccato and spiccato bowing.",https://thelistenersclub.com/2013/09/02/the-last-rose-of-summer/
957b33f8790b,_general,"spiccato — harness natural bounce of the bow with short strokes, wrist and fingers","Spiccato is all about harnessing the natural bounce of the bow. The strokes are short, and your wrist and fingers make smooth movements. Avoid using your entire arm for spiccato",https://www.lvlmusicacademy.com/bowing-techniques-violinists/
9a7629d6ab5d,ysaye_sonata3_ballade,"spirited dotted rhythms, double and triple stops, and nervous leaps in register","The subsequent Allegro in 3/8 time features ""spirited dotted rhythms, double and triple stops, and nervous leaps in register,"" building tension toward a virtuosic coda.",https://thelistenersclub.com/2023/12/01/eugene-ysayes-sonata-no-3-in-d-minor-ballade-shunsuke-sato/
1122741185e2,beriot_scene_de_ballet,spreading chords slightly and always emphasising the highest note,advocates spreading chords slightly and always emphasising the highest note.,https://www.thestrad.com/bringing-singing-to-violin-technique-charles-auguste-de-beriot/1155.article
300f9d0cabd1,brahms_d_major_mvt3,sprightly double-stopped melody,"The finale, **Allegro giocoso**, features a sprightly double-stopped melody with a gypsy-based rhythm.",https://redwoodsymphony.org/piece/violin-concerto-brahms/
9fe87a314a13,haydn_c_major_hobviia1_mvt1,sprightly use of the violin's high register,"Haydn's violin concerti are immediately recognizable for their sprightly use of the violin's high register, chains of dotted rhythms, virtuosic double stops, and ornamental figuration.",https://www.riphil.org/the-story-behind-haydn-s-violin-concerto-in-c-major
5b31edb75341,haydn_c_major_hobviia1_mvt1,staccato,"intonation, string crossings, shifting, legato, staccato, portato, fast runs, ornaments, trills, double stops, chords, vibrato, articulation, dynamics","https://www.violinwiki.org/wiki/Violin_Concerto_No._1_in_C_major,_Hob._VIIa:1,_1st_Movement_(Haydn,_Franz_Joseph)"
b631c99950c5,mendelssohn_e_minor_mvt1,staccato,"intonation, string crossings, shifting, legato, staccato, portato, ricochet, fast runs, sustained tone","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_1st_Movement_(Mendelssohn-Bartholdy,_Felix)"
5852fb845de7,mendelssohn_e_minor_mvt3,staccato,"intonation, string crossings, legato, staccato, portato, ricochet, fast runs, sustained tone","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_3rd_Movement_(Mendelssohn-Bartholdy,_Felix)"
a1bd6622954c,vivaldi_rv356_mvt1,staccato notes (marked by dots),"By measure 9, you'll see some staccato notes (marked by dots), which means you need to separate them slightly by stopping the bow between each note.",https://kennedyviolins.com/blogs/education-center/suzuki-book-4-vivaldi-concerto-in-a-minor-1st-movement-violin-play-along-lesson
f23efcbc9ae7,saint_saens_havanaise,"stamina, speed and dexterity","the virtuosity of the soloist is put to the test through stamina, speed and dexterity",https://classicalexburns.com/2022/02/21/camille-saint-saens-havanaise-habanera-happiness/
8523946b29bf,beriot_scene_de_ballet,standard slide fingering for chromatic scales and the one-finger-per-note alternative,Both the standard slide fingering for chromatic scales and the one-finger-per-note alternative are included,https://www.thestrad.com/bringing-singing-to-violin-technique-charles-auguste-de-beriot/1155.article
7d90e8ac9816,mendelssohn_e_minor_mvt1,stay balanced on two strings,Double-stops present two primary bowing challenges—the need to stay balanced on two strings and to be more accurate in string crossings.,https://stringsmagazine.com/tips-on-nailing-tricky-double-stops-in-mendelssohns-violin-concerto/
05c119d94ad5,vivaldi_rv356_mvt1,Staying in Third Position,"Measures 28–34: Staying in Third Position

Now we're staying in third position, and in measure 29, you'll notice the bracket over the third finger, signaling you to keep it down.",https://kennedyviolins.com/blogs/education-center/suzuki-book-4-vivaldi-concerto-in-a-minor-1st-movement-violin-play-along-lesson
4457ea85d103,massenet_meditation_thais,"steady, singing tone on the A string, supported by long bows at a quiet dynamic","The opening line requires a steady, singing tone on the A string, supported by long bows at a quiet dynamic.",https://www.ciximusic.com/can-beginner-violinists-learn-meditation-thais
e71fd9098c06,stravinsky_concerto_d_mvt1,stretch of the eleventh,"I found that in that register, the stretch of the eleventh was relatively easy to play",https://houstonsymphony.org/stravinsky-violin-concerto/
ce5a14599e52,haydn_c_major_hobviia1_mvt1,string crossings,"intonation, string crossings, shifting, legato, staccato, portato, fast runs, ornaments, trills, double stops, chords, vibrato, articulation, dynamics","https://www.violinwiki.org/wiki/Violin_Concerto_No._1_in_C_major,_Hob._VIIa:1,_1st_Movement_(Haydn,_Franz_Joseph)"
2488f9e60e99,mendelssohn_e_minor_mvt1,string crossings,"intonation, string crossings, shifting, legato, staccato, portato, ricochet, fast runs, sustained tone, ornaments, trills, harmonics, double stops, broken octaves, vibrato","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_1st_Movement_(Mendelssohn-Bartholdy,_Felix)"
f3aac7a417fe,mendelssohn_e_minor_mvt3,string crossings,"intonation, string crossings, legato, staccato, portato, ricochet, fast runs, sustained tone, ornaments, trills, harmonics, right hand pizzicato, chords","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_3rd_Movement_(Mendelssohn-Bartholdy,_Felix)"
c6cf82926c3a,paganini_caprice_24,string crossings,"parallel octaves and tenths, rapid shifting, and string crossings.",https://en.wikipedia.org/wiki/24_Caprices_for_Solo_Violin_(Paganini)
59c30abd09f8,bach_preludio_e_major_bwv1006,string crossings between adjacent strings with a third string added at measure 17,Bach uses string crossings between adjacent strings and adds a third string at measure 17.,https://violinspiration.com/bariolage/
39371ba64976,bach_fugue_c_major_bwv1005,substantial contrapuntal challenges and intimidating technical requirements,The movement presents substantial contrapuntal challenges and intimidating technical requirements for performers.,https://www.hyperion-records.co.uk/tw.asp?w=W6737
7cd1c094b053,_general,"subtleties of angle, pressure and placement between fingerboard and bridge","In Mozart and Beethoven he was eminently straightforward, inflecting his bowing with myriad subtleties of angle, pressure and placement between fingerboard and bridge.",https://www.thestrad.com/artists/remembering-the-great-violinist-david-oistrakh/4547.article
4b46272839b2,_general,sul ponticello — near the bridge,"Sul punticello, near the bridge, conjures a classy and refined sound",https://www.lvlmusicacademy.com/bowing-techniques-violinists/
39b556762365,ysaye_sonata1_mvt1,"sul ponticello, near the bridge","A passage played ""sul ponticello, near the bridge"" creates shadowy effects.",https://www.maramarietta.com/the-arts/music/classical/ysaye/
80f0dd57a2f0,_general,sul tasto — near or above the fingerboard,"sul tasto, near or above the fingerboard, delivers a soft and ethereal tone",https://www.lvlmusicacademy.com/bowing-techniques-violinists/
fb816919a863,ravel_tzigane,sultry lowest range,"beginning, in the instrument's sultry lowest range and progressing through slides, trills, octave passages, and harmonics","https://www.parlancechamberconcerts.org/individual-program-notes/maurice-ravel-(1875-1937)/tzigane,-rapsodie-de-concert"
38f7865ab6da,ravel_tzigane,super fast pizzicato,"After the harmonics comes more exciting technique, super fast pizzicato.",https://fugueforthought.de/2016/08/04/ravel-tzigane/
261534eaace8,paganini_caprice_5,"superhuman speed, stamina, and precision","A successful performance demands superhuman speed, stamina, and precision.",https://interlude.hk/niccolo-paganinis-devilish-genius-10-tracks-that-conjure-his-violin-sorcery/
7c5907837733,saint_saens_intro_rondo_capriccioso,superimposition of two-four time in the soloist's part and six-eight in the orchestral accompaniment,Especially interesting and ingratiating is the superimposition of two-four time in the soloist's part and six-eight in the orchestral accompaniment.,https://www.runyanprogramnotes.com/program_note/introduction-and-rondo-capriccioso-op-28/
710558a0a3eb,_general,"sustain vibrance from note to note, finger to finger and position to position","he could sustain his vibrance from note to note, finger to finger and position to position and there was never a ""wasted"", dead note in his tonal lexicon",https://www.thestrad.com/playing-hub/7-ways-to-improve-your-tone/170.article
653f9b092187,mendelssohn_e_minor_mvt1,sustained tone,"intonation, string crossings, shifting, legato, staccato, portato, ricochet, fast runs, sustained tone, ornaments, trills","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_1st_Movement_(Mendelssohn-Bartholdy,_Felix)"
e513b2f06f0f,bach_a_minor_bwv1041_mvt1,sustained tone production,"this movement becomes a foundational study in sustained tone production, bow control across long phrases, expressive phrasing without excess tension",https://heatherkayeviolin.com/bach-violin-concerto-a-minor-andante/
b08cbe182d7d,mendelssohn_e_minor_mvt3,sustained trills,"the flutes and clarinets play the main theme over sustained trills from the soloist, a magical moment.",https://coloradomusicfestival.org/mendelssohns-violin-concerto-a-jewel-that-changed-a-genre/
d7dbfbef7562,sibelius_d_minor_mvt1,switch to fast fingerwork,which makes it even harder for the player later to switch to fast fingerwork.,https://www.thestrad.com/artists/masterclass-leonidas-kavakos-on-the-sibelius-violin-concerto/7349.article
26346565aa45,shostakovich_concerto1_mvt4_burlesque,test of physical and emotional endurance,"David Oistrakh pleaded, noting the extent to which the Concerto is a test of physical and emotional endurance.",https://thelistenersclub.com/2023/03/10/shostakovichs-first-violin-concerto-dangerous-music-for-the-desk-drawer/
312e8511def0,bruch_g_minor_mvt3,thirds in double stops,"The violin introduces the spirited main theme, with thirds in double stops (two strings played simultaneously).",https://thelistenersclub.com/2024/08/28/max-bruchs-violin-concerto-no-1-in-g-minor-rich-and-seductive/
e4b31afff0c7,paganini_caprice_17,thirty-second note runs on the A and E strings,"The ""A"" section contains numerous thirty-second note runs on the A and E strings that converse back and forth with double stops on the lower two strings.",https://en.wikipedia.org/wiki/24_Caprices_for_Solo_Violin_(Paganini)
fe71402fbafd,tchaikovsky_d_major_mvt1,thirty-second note runs with very articulated separate notes,"He also recommends practicing the thirty-second note runs with very articulated separate notes, which makes the melodic runs very clean when the slurs are added back in.",https://www.tonebase.co/violin-blog-posts/tchaikovsky-violin-concerto
945a86e2d0cc,beriot_scene_de_ballet,"three portamento styles: 'light and rapid' (vif), 'gentle' (doux), 'dragged' (traine)","He distinguishes three portamento styles: the ""light and rapid"" (vif) for fast passages and ""among notes drawn with grace or pushed with energy""",https://www.thestrad.com/bringing-singing-to-violin-technique-charles-auguste-de-beriot/1155.article
c48501dd3c8e,bach_fugue_g_minor_bwv1001,three voices sustained in the Siciliana,"The Siciliana, in which three voices are sustained, has something of the character of a trio sonata movement.",https://www.hyperion-records.co.uk/tw.asp?w=W6733
c04d1c0b40c8,kreisler_praeludium_allegro,three-note chords,"there is a huge variety in bowstrokes (detaché, spiccato, bariolage, three-note chords), as well as difficulties for the left hand.",https://stringsmagazine.com/creativity-and-technique-come-together-in-fritz-kreislers-praeludium-and-allegro/
8fcd2c5e714c,bach_preludio_e_major_bwv1006,three-string crossing requiring alternating wrist and arm motions,Bach Preludio from Partita No. 3 in E major: Introduces three-string crossing requiring alternating wrist and arm motions,https://stringsmagazine.com/all-motions-great-small-how-to-practice-string-crossing-technique-for-bariolage/
3e0b3ba9d5c9,mendelssohn_e_minor_mvt1,"timing your string crossings... perfectly even, rhythmically","The big trick is timing your string crossings; that is, making them perfectly even, rhythmically.",https://stringsmagazine.com/the-spiccato-bariolage-passage-of-mendelssohns-violin-concerto-is-one-challenge-among-many/
6669d4649a32,wieniawski_legende,tonic octaves and a fast-paced chromatic scale downward,"ultimately climaxes in tonic octaves and a fast-paced chromatic scale downward, resolving in the initial key area.",https://musichistoryfsu.wordpress.com/2015/03/07/henryk-wieniawski-1835-1880-and-legende/
7723347bd2b2,schoenberg_violin_concerto_mvt1,"treacherous harmonics and double stopping, often combining pizzicato and arco","as elsewhere do treacherous harmonics and double stopping, often combining pizzicato and arco (bowed) playing.",https://boulezian.blogspot.com/2020/03/the-violinist-is-really-playing-fiddle.html
c8300eeb3f06,paganini_caprice_24,tremendously fast scales and arpeggios,"This caprice uses a wide range of highly advanced techniques such as tremendously fast scales and arpeggios, double and triple stops, left hand pizzicato",https://en.wikipedia.org/wiki/24_Caprices_for_Solo_Violin_(Paganini)
c8e8c7442680,mendelssohn_e_minor_mvt3,tremolo accompaniment... simultaneously below the melody,The middle section in A minor is more ominous and passionate and is notable for the tremolo accompaniment the soloist must play simultaneously below the melody.,https://coloradomusicfestival.org/mendelssohns-violin-concerto-a-jewel-that-changed-a-genre/
028a9ad075e4,ysaye_sonata1_mvt1,tremolo double stops sul ponticello,alternating with rhapsodic technical passages ending in tremolo double stops sul ponticello.,https://vanrecital.com/2014/04/program-notes-christian-tetzlaff/
52064e743d7c,_general,tremolo — short bow strokes at the tip,"With short bow strokes at the tip, Tremolo adds a shimmering effect.",https://www.lvlmusicacademy.com/bowing-techniques-violinists/
9bc8b4b4fef0,mendelssohn_e_minor_mvt1,tricky double-stops,Tips on Nailing Tricky Double-Stops in Mendelssohn's Violin Concerto,https://stringsmagazine.com/tips-on-nailing-tricky-double-stops-in-mendelssohns-violin-concerto/
b8a6e9fd8ea5,haydn_c_major_hobviia1_mvt1,trills,"intonation, string crossings, shifting, legato, staccato, portato, fast runs, ornaments, trills, double stops, chords, vibrato, articulation, dynamics","https://www.violinwiki.org/wiki/Violin_Concerto_No._1_in_C_major,_Hob._VIIa:1,_1st_Movement_(Haydn,_Franz_Joseph)"
315c115166df,mendelssohn_e_minor_mvt1,trills,"sustained tone, ornaments, trills, harmonics, double stops, broken octaves, vibrato","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_1st_Movement_(Mendelssohn-Bartholdy,_Felix)"
7530daf55011,mendelssohn_e_minor_mvt3,trills,"sustained tone, ornaments, trills, harmonics, right hand pizzicato, chords","https://www.violinwiki.org/wiki/Violin_Concerto_No._2_in_E_minor,_Op._64,_MWV_O_14,_3rd_Movement_(Mendelssohn-Bartholdy,_Felix)"
7a8b5f208066,ravel_tzigane,trills,"double stops at the octave, followed by trills, harmonics, and more exciting fireworks.",https://fugueforthought.de/2016/08/04/ravel-tzigane/
32de30eb536e,kreisler_recitativo_scherzo_caprice,trills as the player covers the entire range of the violin,"the drama is accentuated through colorful harmonies, chromatic elaborations and trills as the player covers the entire range of the violin.",https://scholarworks.uni.edu/agss/2018/all/49/
af88addba10f,paganini_caprice_13,trills... brutally difficult to play at speed,"The trills, which dominate the piece, sound effortless in the hands of a master but are brutally difficult to play at speed.",https://interlude.hk/niccolo-paganinis-devilish-genius-10-tracks-that-conjure-his-violin-sorcery/
c7b808ca5ea5,mozart_k216_mvt1,trills... starting from the upper note,"Trills are also interesting, mostly starting from the upper note and never showy or too 'healthy'",https://www.thestrad.com/playing-hub/keep-it-simple-stupid-recording-mozart-violin-concertos-the-historically-informed-way/13547.article
4ae224dbb7e2,mozart_k218_mvt1,trills... starting from the upper note,"Trills are also interesting, mostly starting from the upper note and never showy or too 'healthy'",https://www.thestrad.com/playing-hub/keep-it-simple-stupid-recording-mozart-violin-concertos-the-historically-informed-way/13547.article
30ea83206bd3,ysaye_sonata1_mvt1,triple- and quadruple-stop chordal texture,"The opening movement employs triple- and quadruple-stop chordal texture reminiscent of Bach's slow movements, alternating with rhapsodic technical passages ending in tremolo double stops sul ponticello.",https://vanrecital.com/2014/04/program-notes-christian-tetzlaff/
f7325128543a,saint_saens_intro_rondo_capriccioso,triple-stopping passages,"The piece concludes with an oboe statement, triple-stopping passages, and ""a brilliant coda""",https://redwoodsymphony.org/piece/introduction-and-rondo-capriccioso/
adbcea0caefb,wieniawski_legende,two broken pizzicatos from the violin solo,This high note withers away until all that is left are two broken pizzicatos from the violin solo.,https://catthecynic.wixsite.com/catsmusicalmusings/post/wieniawski-s-legende-ary-love
229fd9b7ff39,strauss_sonata_eb_mvt1,two instruments playing in different meters at one point,"The opening movement uses flexible meter changes for different thematic material, even featuring ""the two instruments playing in different meters at one point.""",https://www.laphil.com/musicdb/pieces/3483/sonata-in-e-flat-major-op-18
30f86f460803,beethoven_d_major_mvt1,unfailing purity in high positions and exposed entrances,"graceful playing, a relatively small but expressive style, and unfailing purity in high positions and exposed entrances",https://www.indianapolissymphony.org/backstage/program-notes/beethoven-concerto-for-violin-and-orchestra/
77c49b177892,_general,unusually flexible index finger,a technique that was facilitated by an unusually flexible index finger,https://www.thestrad.com/artists/remembering-the-great-violinist-david-oistrakh/4547.article
a66208962674,ernst_last_rose_variations,up bow staccato,"Notice the combination of dazzling violinistic effects employed, from double stops and left hand pizzicato to harmonics, up bow staccato and spiccato bowing.",https://thelistenersclub.com/2013/09/02/the-last-rose-of-summer/
5f8c21fdf213,_general,use sympathetic vibrations (D on A string ringing open D) as tuning fork,sympathetic vibrations—like a D on the A string making the open D ring—are so useful. Those little resonances act as a kind of tuning fork,https://stringsmagazine.com/rethinking-your-approach-to-intonation-on-violin/
2043c3cf9d1a,mendelssohn_e_minor_mvt1,use the large muscles of your arm... up to the shoulder joint,"for those string crossings, use the large muscles of your arm, all the way up to the shoulder joint.",https://stringsmagazine.com/the-spiccato-bariolage-passage-of-mendelssohns-violin-concerto-is-one-challenge-among-many/
26e73042706b,bach_preludio_e_major_bwv1006,using different strings for the same note (open E and stopped E),Using different strings for the same note (open E and stopped E),https://violinspiration.com/bariolage/
ee7fb665c2d6,beethoven_d_major_mvt1,Vibrato originates from the first finger on the lower string,Lower pitches should serve as tuning references for upper notes. Vibrato originates from the first finger on the lower string.,https://stringsmagazine.com/a-new-way-to-practice-the-octaves-in-beethovens-violin-concerto/
823c92c82f21,_general,vibrato relaxes at the end of the phrase,"vibrato should ""support the line or phrase, so that at the end of the phrase, the vibrato relaxes.""",https://www.thestrad.com/student-hub/11-views-on-teaching-by-juilliard-school-violin-professor-dorothy-delay/28.article
ead60765ab24,berg_violin_concerto,vibratoless solo 'Aria',"A folklike, vibratoless solo 'Aria' constantly surprised as other, hocketing instruments joined in deft evasion of the conventional",https://boulezian.blogspot.com/2023/02/kopatchinskajalsoroth-ligeti-and.html
b486f82084ba,ravel_sonata2_mvt2_blues,violin slides,"Syncopations, honky-tonk rhythmic patterns, flatted thirds and sevenths, violin slides, and an allusion to the dialog between the Teapot and the Cup",https://www.laphil.com/musicdb/pieces/4836/violin-sonata-no-2
f9a0c5992ca2,ernst_last_rose_variations,violin sound as if it is playing a duet – and sometimes a quartet! – with itself,listen to hear how Ernst makes the violin sound as if it is playing a duet – and sometimes a quartet! – with itself.,https://interlude.hk/hardest-violin-pieces-ever-writtenthe-10-most-technically-demanding-works-in-the-repertoire/
df292862ac63,sibelius_d_minor_mvt1,violin's intense cascade of octaves,"The movement concludes with ""the violin's intense cascade of octaves"" leading to ""a dramatic conclusion.""",https://houstonsymphony.org/sibelius-violin-concerto/
569574997dbe,kreisler_recitativo_scherzo_caprice,virtuosic display of rapid scales and declamatory chords,before catapulting itself into a virtuosic display of rapid scales and declamatory chords.,https://scholarworks.uni.edu/agss/2018/all/49/
20a3f9933955,haydn_c_major_hobviia1_mvt1,virtuosic double stops,"Haydn's violin concerti are immediately recognizable for their sprightly use of the violin's high register, chains of dotted rhythms, virtuosic double stops, and ornamental figuration.",https://www.riphil.org/the-story-behind-haydn-s-violin-concerto-in-c-major
0f2445976db4,sarasate_zigeunerweisen,virtuosic left-hand passages,"mastering slurred staccato and ricochet passages, and tackling virtuosic left-hand passages.",https://strings.tonebase.co/online-violin-courses/vln-timothy-chooi-sarasate-zigeunerweisen
3762883fffec,_general,"weight of the bow carried by two middle fingers and thumb, not forefinger","they employ the forefinger for holding, incidentally, carrying, the weight of the bow. This should be chiefly done by the two middle fingers and the thumb.",https://www.thestrad.com/playing-hub/7-ways-to-improve-your-tone/170.article
79fe8395dbb5,paganini_caprice_1,wide leaps,"Once you add in the wide leaps, dynamic shifts, and unrelenting pace, it's a recipe for a nightmare.",https://interlude.hk/niccolo-paganinis-devilish-genius-10-tracks-that-conjure-his-violin-sorcery/
be5446ff9000,haydn_c_major_hobviia1_mvt1,wide melodic leaps,"The solo part has wide melodic leaps, long strings of harmonic sequences, and frequent use of arpeggios.",https://www.riphil.org/the-story-behind-haydn-s-violin-concerto-in-c-major
7a9f02eabbe9,ysaye_sonata1_mvt1,wild high minor tenth,"a chime of distant light; a wild high minor tenth, like a scream; the same interval softened and put into the major; the inevitable and decisive fifth.",https://www.maramarietta.com/the-arts/music/classical/ysaye/
6f4acf992dad,ades_concentric_paths,"wild, free lines in waves from bottom of violin's spectrum to quarter inch from top of fingerboard","I have these wild, free lines travelling in waves from the bottom of the violin's spectrum to a quarter of an inch from the top of the fingerboard and back down",https://www.thestrad.com/playing-hub/something-deeply-human-and-expressive-breaks-through-leila-josefowicz-on-the-violin-concerto-of-thomas-ades/20448.article
b66326948cc7,shostakovich_concerto1_mvt4_burlesque,"wild, unabashed Russian fiddle music","It is wild, unabashed Russian fiddle music.",https://thelistenersclub.com/2023/03/10/shostakovichs-first-violin-concerto-dangerous-music-for-the-desk-drawer/
